,country,year,hdi,life_expectancy,population,continent,EFConsPerCap,EFConsTotGHA,BiocapPerCap,BiocapTotGHA
806,Guinea,2014,0.414,58.846000000000004,11805509.0,Africa,1.462458605,17952410.6,1.987863103,24402013.53
807,Guyana,2000,0.606,64.93,753301.0,South America,2.26579991,1681717.5180000002,72.50521662,53814678.14
808,Guyana,2001,0.609,65.065,752263.0,South America,2.155914495,1602195.938,72.41234474,53814177.16
809,Guyana,2002,0.611,65.192,751884.0,South America,2.5044170709999998,1861049.843,72.45220381,53839739.43
810,Guyana,2003,0.613,65.313,751857.0,South America,2.497830429,1854731.4819999998,72.26234927,53657467.12
811,Guyana,2004,0.619,65.428,751652.0,South America,2.446296094,1815547.971,72.20221595,53585740.08
812,Guyana,2005,0.622,65.538,750946.0,South America,2.377401092,1765208.4119999998,71.8770367,53368340.01
813,Guyana,2006,0.62,65.642,749601.0,South America,2.2929344080000003,1705266.823,71.91922112,53486685.57
814,Guyana,2007,0.618,65.741,747869.0,South America,2.580147081,1923855.711,71.54049982,53343315.24
815,Guyana,2008,0.618,65.836,746314.0,South America,2.625257311,1963944.515,71.24160102,53295557.35
816,Guyana,2009,0.618,65.929,745693.0,South America,2.7067355230000003,2032079.05,70.77720573,53135918.09
817,Guyana,2010,0.624,66.02199999999999,746556.0,South America,2.619154225,1973171.264,70.57599352,53169271.59
818,Guyana,2011,0.63,66.117,749100.0,South America,3.060741844,2313562.714,70.19778167,53061309.49
819,Guyana,2012,0.633,66.21600000000001,753091.0,South America,3.3009477389999997,2503471.6859999998,69.69370405,52856400.22
820,Guyana,2013,0.636,66.318,758081.0,South America,3.227340999,2456113.067,69.44313482,52848518.61
821,Guyana,2014,0.638,66.425,763393.0,South America,2.872008587,2193907.2709999997,68.80187789,52557273.28
822,Haiti,2000,0.44299999999999995,57.716,8549200.0,North America,0.58567135,5007021.624,0.267069242,2283228.412
823,Haiti,2001,0.444,57.968999999999994,8692567.0,North America,0.562544841,4889954.541999999,0.251051183,2182277.363
824,Haiti,2002,0.447,58.239,8834733.0,North America,0.577562411,5102613.87,0.247964892,2190705.404
825,Haiti,2003,0.45,58.535,8976552.0,North America,0.5696205520000001,5113227.258,0.247011247,2217308.762
826,Haiti,2004,0.452,58.86,9119178.0,North America,0.594194426,5418565.738,0.25405917100000003,2316811.231
827,Haiti,2005,0.455,59.218999999999994,9263404.0,North America,0.58256393,5396528.626,0.258663892,2396109.72
828,Haiti,2006,0.45799999999999996,59.61,9409457.0,North America,0.596641325,5614084.891,0.253457586,2384904.204
829,Haiti,2007,0.462,60.023,9556889.0,North America,0.6240004339999999,5963547.165,0.288007361,2752474.816
830,Haiti,2008,0.466,60.448,9705029.0,North America,0.608706186,5907572.598999999,0.265507231,2576782.165
831,Haiti,2009,0.47,60.876000000000005,9852870.0,North America,0.639647498,6302414.938999999,0.297502957,2931281.816
832,Haiti,2010,0.47,61.29600000000001,9999617.0,North America,0.676375163,6763494.686000001,0.310507692,3104958.9669999997
833,Haiti,2011,0.47700000000000004,61.699,10145054.0,North America,0.6500590470000001,6594784.278,0.321085846,3257383.9260000004
834,Haiti,2012,0.483,62.078,10289210.0,North America,0.620048636,6379556.281,0.303933387,3127109.77
835,Haiti,2013,0.48700000000000004,62.431999999999995,10431776.0,North America,0.675102242,7042126.635,0.332578918,3469197.269
836,Haiti,2014,0.49,62.757,10572466.0,North America,0.673119432,7116218.634,0.323611705,3421222.943
837,Honduras,2000,0.557,70.53699999999999,6524283.0,North America,1.9331522030000001,12068824.01,2.4381464569999998,15221543.57
838,Honduras,2001,0.561,70.756,6693061.0,North America,1.950117058,12424780.43,2.365607079,15071991.92
839,Honduras,2002,0.5660000000000001,70.957,6863157.0,North America,1.840594185,11962021.61,2.31092936,15018729.91
840,Honduras,2003,0.5710000000000001,71.15,7033821.0,North America,1.885775414,12495713.26,2.2711694430000002,15049449.63
841,Honduras,2004,0.5770000000000001,71.34100000000001,7204153.0,North America,1.90060045,12835420.23,2.2182865130000002,14980865.44
842,Honduras,2005,0.583,71.532,7373430.0,North America,1.9802522230000001,13624492.09,2.154158156,14820996.24
843,Honduras,2006,0.59,71.72399999999999,7541406.0,North America,1.914975206,13418288.3,2.089738758,14642861.72
844,Honduras,2007,0.597,71.911,7707972.0,North America,1.998362719,14255800.53,2.064041128,14724333.24
845,Honduras,2008,0.603,72.093,7872658.0,North America,1.898746906,13783896.61,2.004164428,14549171.97
846,Honduras,2009,0.606,72.27,8035021.0,North America,1.839687443,13582596.54,1.96619514,14516615.53
847,Honduras,2010,0.611,72.446,8194778.0,North America,1.813390914,13607467.6,1.917140256,14385990.2
848,Honduras,2011,0.614,72.624,8351600.0,North America,1.881890764,14342661.38,1.871756974,14265427.61
849,Honduras,2012,0.614,72.805,8505646.0,North America,1.7324685130000002,13402601.44,1.846167794,14282193.84
850,Honduras,2013,0.618,72.99,8657785.0,North America,1.714059978,13453759.71,1.776768879,13945965.64
851,Honduras,2014,0.623,73.181,8809216.0,North America,1.6613269869999998,13226954.14,1.7295500080000001,13770124.01
852,Hungary,2000,0.769,71.2463414634146,10210971.0,Europe,3.52747831,36065289.61,2.009234331,20542611.93
853,Hungary,2001,0.775,72.24878048780491,10187576.0,Europe,4.083483273,41635195.45,2.552103215,26021244.38
854,Hungary,2002,0.784,72.3487804878049,10158608.0,Europe,3.845170813,39098079.84,2.2437753480000002,22814931.24
855,Hungary,2003,0.7929999999999999,72.3,10129552.0,Europe,3.79265939,38463255.2,2.009654964,20380915.82
856,Hungary,2004,0.795,72.64878048780491,10107146.0,Europe,4.768094498,48239766.59,2.846323187,28796821.5
857,Hungary,2005,0.802,72.64878048780491,10087065.0,Europe,4.341818615,43835000.74,2.659072485,26845995.81
858,Hungary,2006,0.809,73.0975609756098,10071370.0,Europe,4.128610813,41610204.08,2.529029623,25488825.06
859,Hungary,2007,0.812,73.1512195121951,10055780.0,Europe,3.567432691,35902997.95,2.200786088,22148930.41
860,Hungary,2008,0.816,73.7024390243903,10038188.0,Europe,4.177642431000001,41988231.6,2.824129847,28384482.4
861,Hungary,2009,0.8170000000000001,73.9048780487805,10022650.0,Europe,3.3554043239999998,33671482.39,2.456144599,24647411.05
862,Hungary,2010,0.821,74.2073170731707,10000023.0,Europe,3.1345826089999997,31391589.77,2.25668473,22599794.01
863,Hungary,2011,0.823,74.85853658536591,9971727.0,Europe,3.5152396930000003,35113200.63,2.3783245280000003,23756726.03
864,Hungary,2012,0.8240000000000001,75.0634146341463,9920362.0,Europe,2.943081044,29308172.48,2.170443405,21613991.84
865,Hungary,2013,0.8340000000000001,75.5658536585366,9893082.0,Europe,3.2745374519999997,32498178.92,2.423669854,24053735.13
866,Hungary,2014,0.8340000000000001,75.7634146341463,9866468.0,Europe,3.6037391960000003,35639323.07,2.682628928,26529966.19
867,India,2000,0.494,62.582,1053050912.0,Asia,0.845996788,891240695.9,0.44539292700000005,469212540.9
868,India,2001,0.499,62.977,1071477855.0,Asia,0.841811968,902329830.0,0.44076189200000004,472448264.5
869,India,2002,0.505,63.368,1089807112.0,Asia,0.8076943740000001,880540330.1,0.400371088,436480556.2
870,India,2003,0.518,63.75899999999999,1108027848.0,Asia,0.8456158779999999,937255270.3,0.429946845,476540184.1
871,India,2004,0.526,64.154,1126135777.0,Asia,0.859713725,968398734.5,0.420517343,473679145.1
872,India,2005,0.536,64.556,1144118674.0,Asia,0.873382453,999437742.4,0.41949244799999996,480037793.4
873,India,2006,0.546,64.96600000000001,1161977719.0,Asia,0.903410863,1049844730.0,0.423965834,492686455.5
874,India,2007,0.556,65.383,1179681239.0,Asia,0.961143651,1133851553.0,0.451435965,532554493.1
875,India,2008,0.563,65.80199999999999,1197146906.0,Asia,0.967306544,1157933645.0,0.436256779,522229902.0
876,India,2009,0.569,66.219,1214270132.0,Asia,1.0024255290000001,1217125029.0,0.416726139,505980543.2
877,India,2010,0.58,66.625,1230980691.0,Asia,1.04963648,1292081514.0,0.45108927299999996,555281873.5
878,India,2011,0.59,67.013,1247236029.0,Asia,1.062033051,1324833130.0,0.455911736,568727094.8
879,India,2012,0.599,67.377,1263065852.0,Asia,1.076147392,1359809082.0,0.44385457100000003,560850196.8
880,India,2013,0.607,67.714,1278562207.0,Asia,1.08360883,1386477497.0,0.452765115,579312965.1
881,India,2014,0.615,68.021,1293859294.0,Asia,1.120082775,1450832018.0,0.45217353299999996,585695855.1
882,Indonesia,2000,0.604,66.285,211540429.0,Asia,1.329410273,281223449.2,1.353429994,286304580.9
883,Indonesia,2001,0.608,66.467,214506502.0,Asia,1.307564996,280404698.3,1.343229005,288052773.6
884,Indonesia,2002,0.613,66.643,217508059.0,Asia,1.327806107,288623885.7,1.345525962,292475632.9
885,Indonesia,2003,0.624,66.82,220545214.0,Asia,1.357099599,298979898.5,1.328233023,292620360.8
886,Indonesia,2004,0.629,67.002,223614649.0,Asia,1.400182993,312617456.6,1.3400912059999999,299200823.6
887,Indonesia,2005,0.632,67.191,226712730.0,Asia,1.3536427619999998,306268443.2,1.32826727,300527111.1
888,Indonesia,2006,0.638,67.38600000000001,229838202.0,Asia,1.3367466540000001,306467884.9,1.310668884,300489191.0
889,Indonesia,2007,0.6409999999999999,67.581,232989141.0,Asia,1.406676228,326766667.7,1.304378001,303003096.5
890,Indonesia,2008,0.645,67.775,236159276.0,Asia,1.453459448,342087669.1,1.3202954359999999,310746054.1
891,Indonesia,2009,0.6559999999999999,67.964,239340478.0,Asia,1.451887029,346224240.4,1.325692863,316131348.7
892,Indonesia,2010,0.662,68.15,242524123.0,Asia,1.5056711530000002,363789724.3,1.319371042,318777195.7
893,Indonesia,2011,0.669,68.331,245707511.0,Asia,1.493881848,365714227.4,1.276465282,312488912.8
894,Indonesia,2012,0.677,68.509,248883232.0,Asia,1.504430594,373155955.8,1.279802163,317439568.8
895,Indonesia,2013,0.682,68.684,252032263.0,Asia,1.5073575069999998,378750706.0,1.2751028309999999,320392538.2
896,Indonesia,2014,0.6859999999999999,68.85600000000001,255131116.0,Asia,1.6080797119999999,409183923.2,1.2710451520000001,323423794.2
897,Iraq,2000,0.607,69.169,23565413.0,Asia,1.225361072,28887643.15,0.22941286800000002,5408362.66
898,Iraq,2001,0.614,69.081,24251649.0,Asia,1.40161826,34001578.14,0.283039424,6866197.003
899,Iraq,2002,0.616,68.932,24939299.0,Asia,1.391046142,34697977.84,0.400466882,9989166.124
900,Iraq,2003,0.603,68.742,25627626.0,Asia,1.251572148,32078295.27,0.36008017299999995,9228999.018
901,Iraq,2004,0.628,68.53699999999999,26316609.0,Asia,1.250423903,32911782.35,0.31144649399999996,8197427.453
902,Iraq,2005,0.631,68.35,27008426.0,Asia,1.335420188,36079980.96,0.315346701,8519942.33
903,Iraq,2006,0.636,68.217,27697912.0,Asia,1.320925377,36612088.67,0.312507027,8661757.277
904,Iraq,2007,0.638,68.156,28390433.0,Asia,1.174975665,33396920.83,0.29797304,8469436.715
905,Iraq,2008,0.643,68.17699999999999,29111417.0,Asia,1.250832923,36478416.75,0.218999954,6386761.524
906,Iraq,2009,0.6459999999999999,68.283,29894652.0,Asia,1.5065733559999999,45152906.85,0.234256293,7020801.562999999
907,Iraq,2010,0.649,68.465,30762701.0,Asia,1.663891556,51361336.02,0.311489937,9615133.423
908,Iraq,2011,0.6559999999999999,68.702,31727053.0,Asia,1.682173863,53607181.55,0.288122858,9181841.831
909,Iraq,2012,0.659,68.96300000000001,32776571.0,Asia,1.8734558080000001,61744610.06,0.289619725,9545171.491
910,Iraq,2013,0.6579999999999999,69.219,33883145.0,Asia,2.001468156,68264871.85,0.334115856,11395822.63
911,Iraq,2014,0.649,69.458,35006080.0,Asia,2.06668643,72898852.05,0.34792421700000004,12272435.57
912,Ireland,2000,0.857,76.5365853658537,3805174.0,Europe,6.470090691,24855306.74,4.05214664,15566605.25
913,Ireland,2001,0.862,77.1341463414634,3866243.0,Europe,6.552722327000001,25566690.79,3.997410003,15596654.4
914,Ireland,2002,0.87,77.6341463414634,3931947.0,Europe,6.128878524,24320676.81,3.8636180369999997,15331647.58
915,Ireland,2003,0.88,78.1390243902439,3996521.0,Europe,5.660388537999999,22873573.42,3.876397401,15664483.1
916,Ireland,2004,0.889,78.5390243902439,4070262.0,Europe,5.742695792,23658585.96,3.875853263,15967624.07
917,Ireland,2005,0.8959999999999999,78.94390243902441,4159914.0,Europe,5.90365621,24817200.76,3.630359721,15260943.87
918,Ireland,2006,0.902,79.2414634146342,4273591.0,Europe,6.374125645,27370112.7,3.573951671,15346333.83
919,Ireland,2007,0.9079999999999999,79.64146341463409,4398942.0,Europe,6.111205445,26819696.49,3.4928079789999997,15328571.55
920,Ireland,2008,0.909,80.0951219512195,4489544.0,Europe,5.9308551970000005,26571120.33,3.4830344060000002,15604516.26
921,Ireland,2009,0.907,80.19024390243901,4535375.0,Europe,5.086086752,23185435.56,3.3400400439999998,15225906.87
922,Ireland,2010,0.909,80.74390243902441,4560155.0,Europe,5.0345105089999995,23245996.8,3.410072824,15745431.82
923,Ireland,2011,0.895,80.7463414634146,4580084.0,Europe,4.487281072,20878017.34,3.4642328680000003,16118070.77
924,Ireland,2012,0.902,80.84634146341459,4599533.0,Europe,4.505495038,21031065.65,3.3283052860000004,15536096.79
925,Ireland,2013,0.91,80.94878048780491,4623816.0,Europe,4.602574542,21499821.28,3.402636389,15894598.46
926,Ireland,2014,0.92,81.3487804878049,4657740.0,Europe,4.706650589,22004345.3,3.442643293,16094908.76
927,Israel,2000,0.85,78.95365853658541,6289000.0,Asia,5.537780116,33302603.45,0.297484025,1788982.6430000002
928,Israel,2001,0.855,79.4073170731707,6439000.0,Asia,5.74062432,35189912.16,0.301296197,1846939.656
929,Israel,2002,0.863,79.4512195121951,6570000.0,Asia,5.823286457999999,36338530.16,0.314097041,1960031.485
930,Israel,2003,0.863,79.64878048780491,6689700.0,Asia,5.5271542479999995,35101628.82,0.299801272,1903965.858
931,Israel,2004,0.866,80.14634146341459,6809000.0,Asia,6.146425159,39767616.87,0.32433339,2098450.0209999997
932,Israel,2005,0.87,80.1512195121951,6930100.0,Asia,5.612710763,37064546.8,0.317208055,2094740.5469999998
933,Israel,2006,0.872,80.5536585365854,7053700.0,Asia,5.831360592,39389906.87,0.297272578,2008028.6530000002
934,Israel,2007,0.877,80.5048780487805,7180100.0,Asia,5.716884505,39565184.27,0.29093276,2013475.74
935,Israel,2008,0.8759999999999999,80.9512195121951,7308800.0,Asia,5.4849196860000005,38908978.44,0.252673473,1792417.622
936,Israel,2009,0.878,81.4048780487805,7485600.0,Asia,5.047842481,36662277.83,0.261447518,1898882.856
937,Israel,2010,0.883,81.60243902439029,7623600.0,Asia,5.5377211939999995,41091940.87,0.261075882,1937279.674
938,Israel,2011,0.889,81.6560975609756,7765800.0,Asia,5.992367391,45322252.52,0.25649859999999997,1939983.5780000002
939,Israel,2012,0.8909999999999999,81.7048780487805,7910500.0,Asia,6.220643355,47864801.04,0.276271608,2125774.585
940,Israel,2013,0.895,82.05609756097559,8059500.0,Asia,5.674503066000001,44362242.56,0.268925693,2102412.611
941,Israel,2014,0.898,82.15365853658541,8215700.0,Asia,4.679560706,37153278.54,0.268223925,2129558.483
942,Italy,2000,0.828,79.7780487804878,56942108.0,Europe,5.664615603,323876100.9,1.109721983,63448688.17
943,Italy,2001,0.836,80.12682926829271,56974100.0,Europe,5.5148468610000005,316484372.9,1.08962064,62530821.52
944,Italy,2002,0.841,80.2292682926829,57059007.0,Europe,5.571137823,321368865.6,1.094132272,63114584.15
945,Italy,2003,0.846,79.9829268292683,57313203.0,Europe,5.701891461000001,330888178.4,1.005410152,58345258.92
946,Italy,2004,0.851,80.78048780487809,57685327.0,Europe,5.8584262339999995,342003206.7,1.135362078,66280167.39
947,Italy,2005,0.856,80.78292682926829,57969484.0,Europe,5.8138367660000005,341198954.8,1.090163863,63978881.01
948,Italy,2006,0.862,81.28292682926829,58143979.0,Europe,5.862601325,345593317.6,1.0348178479999999,61001271.15
949,Italy,2007,0.866,81.4341463414634,58438310.0,Europe,5.781812347000001,342105793.8,1.026613786,60744019.91
950,Italy,2008,0.868,81.48536585365859,58826731.0,Europe,5.433065185,322453501.1,1.040733203,61767722.92
951,Italy,2009,0.8690000000000001,81.6365853658537,59095365.0,Europe,5.04036656,299893737.9,0.975339395,58031131.96
952,Italy,2010,0.872,82.0365853658537,59277417.0,Europe,5.332453476,317918210.0,0.9794172959999999,58392369.48
953,Italy,2011,0.877,82.1878048780488,59379449.0,Europe,5.15148659,307598866.3,0.966954509,57737529.86
954,Italy,2012,0.8759999999999999,82.2390243902439,59539717.0,Europe,4.616463651,275924643.9,0.9513447359999999,56861588.71
955,Italy,2013,0.877,82.69024390243901,60233948.0,Europe,4.4167461569999995,264135998.9,0.937613831,56072401.95
956,Italy,2014,0.8809999999999999,83.090243902439,60789140.0,Europe,4.292110012,256758749.0,0.9369862720000001,56051550.91
957,Jamaica,2000,0.68,72.327,2656864.0,North America,1.651986583,4295313.938999999,0.42324548700000003,1100476.396
958,Jamaica,2001,0.69,72.487,2677011.0,North America,1.77097938,4636990.85,0.43873392200000005,1148745.8329999999
959,Jamaica,2002,0.6940000000000001,72.683,2695446.0,North America,1.6705111780000002,4401429.49,0.441879907,1164256.354
960,Jamaica,2003,0.6890000000000001,72.911,2712511.0,North America,1.78466698,4729046.38,0.437568795,1159478.575
961,Jamaica,2004,0.706,73.167,2728777.0,North America,1.5989457230000002,4259671.432,0.436135324,1161886.331
962,Jamaica,2005,0.7090000000000001,73.446,2744673.0,North America,1.704100402,4563393.242,0.416124969,1114336.8490000002
963,Jamaica,2006,0.7140000000000001,73.73899999999999,2760279.0,North America,1.638940454,4411109.8,0.445569252,1199222.88
964,Jamaica,2007,0.718,74.038,2775467.0,North America,2.121925922,5738982.296,0.45060677200000004,1218715.63
965,Jamaica,2008,0.721,74.334,2790122.0,North America,1.3964178040000002,3794542.079,0.43211526,1174204.119
966,Jamaica,2009,0.721,74.619,2804082.0,North America,1.517780039,4142886.965,0.431439786,1177645.125
967,Jamaica,2010,0.722,74.883,2817210.0,North America,1.842057676,5049540.603999999,0.432601013,1185867.528
968,Jamaica,2011,0.725,75.122,2829493.0,North America,2.070455272,5698638.493,0.441995563,1216530.957
969,Jamaica,2012,0.727,75.334,2840992.0,North America,1.768253104,4885630.226,0.422995675,1168724.348
970,Jamaica,2013,0.727,75.523,2851807.0,North America,1.8948951019999998,5254960.938999999,0.420980655,1167471.959
971,Jamaica,2014,0.7290000000000001,75.689,2862087.0,North America,1.773236744,4935449.915,0.41973510799999997,1168248.746
972,Japan,2000,0.856,81.07609756097558,126843000.0,Asia,5.409183723,680015531.8,0.649909516,81703374.77
973,Japan,2001,0.86,81.41707317073171,127149000.0,Asia,5.279836714,665122150.2,0.642917675,80990911.19
